antibiotic,CDS
levofloxacin,NC_017549.1_3794
levofloxacin,NC_017549.1_3796
levofloxacin,NC_017549.1_3803
levofloxacin,NC_017549.1_3806
levofloxacin,NC_017549.1_3810
levofloxacin,NC_017549.1_3811
levofloxacin,NC_017549.1_4806
levofloxacin,NC_017549.1_4836
levofloxacin,NC_017549.1_4838
levofloxacin,NC_017549.1_6199
levofloxacin,NC_017549.1_816
levofloxacin,NC_017549.1_825
levofloxacin,NC_018080.1_1603
levofloxacin,NC_020912.1_3646
levofloxacin,NC_020912.1_754
levofloxacin,NC_022344.1_478
levofloxacin,NC_022344.1_494
levofloxacin,NC_022808.2_1163
levofloxacin,NC_023019.1_3692
levofloxacin,NC_023019.1_4322
levofloxacin,NC_023019.1_4324
levofloxacin,NC_023019.1_5567
levofloxacin,NC_023019.1_5580
levofloxacin,NC_023149.1_3043
levofloxacin,NZ_AAQW01000001.1_3235
levofloxacin,NZ_AAQW01000001.1_3250
levofloxacin,NZ_AAQW01000001.1_3254
levofloxacin,NZ_AAQW01000001.1_3259
levofloxacin,NZ_AAQW01000001.1_3260
levofloxacin,NZ_AAQW01000001.1_3268
levofloxacin,NZ_AAQW01000001.1_3898
levofloxacin,NZ_AAQW01000001.1_3903
levofloxacin,NZ_AAQW01000001.1_5516
levofloxacin,NZ_AEVV03000001.1_7
levofloxacin,NZ_AEVV03000001.1_8
levofloxacin,NZ_AEVV03000003.1_10
levofloxacin,NZ_AEVV03000003.1_468
levofloxacin,NZ_AEVV03000003.1_526
levofloxacin,NZ_AEVV03000003.1_549
levofloxacin,NZ_AEVV03000003.1_573
levofloxacin,NZ_AEVV03000003.1_578
levofloxacin,NZ_AEVV03000003.1_580
levofloxacin,NZ_AEVV03000003.1_7
levofloxacin,NZ_AEVV03000003.1_8
levofloxacin,NZ_AEVV03000004.1_184
levofloxacin,NZ_AEVV03000004.1_410
levofloxacin,NZ_AEVV03000005.1_565
levofloxacin,NZ_AEVV03000006.1_328
levofloxacin,NZ_AEVV03000007.1_121
levofloxacin,NZ_AEVV03000007.1_133
levofloxacin,NZ_AEVV03000007.1_137
levofloxacin,NZ_AEVV03000007.1_138
levofloxacin,NZ_AEVV03000009.1_70
levofloxacin,NZ_AEVV03000013.1_7
levofloxacin,NZ_AEVV03000023.1_11
levofloxacin,NZ_AEVW03000001.1_226
levofloxacin,NZ_AEVW03000005.1_208
levofloxacin,NZ_AEVW03000006.1_105
levofloxacin,NZ_AEVW03000006.1_111
levofloxacin,NZ_AEVW03000006.1_80
levofloxacin,NZ_AEVW03000006.1_86
levofloxacin,NZ_AEVW03000006.1_88
levofloxacin,NZ_AEVW03000006.1_89
levofloxacin,NZ_AEVW03000006.1_92
levofloxacin,NZ_AEVW03000006.1_93
levofloxacin,NZ_AEVW03000006.1_97
levofloxacin,NZ_AEVW03000016.1_3
levofloxacin,NZ_AEVW03000016.1_4
levofloxacin,NZ_AFNF01000011.1_15
levofloxacin,NZ_AFNF01001115.1_2
levofloxacin,NZ_AFXI01000001.1_1005
levofloxacin,NZ_AFXI01000001.1_1019
levofloxacin,NZ_AFXI01000001.1_2391
levofloxacin,NZ_AFXI01000001.1_2657
levofloxacin,NZ_AFXI01000001.1_2723
levofloxacin,NZ_AFXI01000001.1_2726
levofloxacin,NZ_AFXI01000001.1_2750
levofloxacin,NZ_AFXI01000001.1_2753
levofloxacin,NZ_AFXI01000001.1_2754
levofloxacin,NZ_AFXI01000001.1_2755
levofloxacin,NZ_AFXI01000001.1_2756
levofloxacin,NZ_AFXI01000001.1_2856
levofloxacin,NZ_AFXI01000001.1_2859
levofloxacin,NZ_AFXI01000001.1_2895
levofloxacin,NZ_AFXI01000001.1_2921
levofloxacin,NZ_AFXI01000001.1_2925
levofloxacin,NZ_AFXI01000001.1_2938
levofloxacin,NZ_AFXI01000001.1_2942
levofloxacin,NZ_AFXI01000001.1_2943
levofloxacin,NZ_AFXI01000001.1_3136
levofloxacin,NZ_AFXI01000001.1_3255
levofloxacin,NZ_AFXI01000001.1_5840
levofloxacin,NZ_AFXI01000001.1_627
levofloxacin,NZ_AFXI01000001.1_6270
levofloxacin,NZ_AFXI01000001.1_6271
levofloxacin,NZ_AFXI01000001.1_6272
levofloxacin,NZ_AFXI01000001.1_6274
levofloxacin,NZ_AFXI01000001.1_629
levofloxacin,NZ_AFXI01000001.1_9
levofloxacin,NZ_AFXI01000001.1_983
levofloxacin,NZ_AFXI01000001.1_993
levofloxacin,NZ_AFXI01000001.1_995
levofloxacin,NZ_AFXI01000001.1_999
levofloxacin,NZ_AFXJ01000001.1_2777
levofloxacin,NZ_AFXJ01000001.1_2805
levofloxacin,NZ_AFXJ01000001.1_2807
levofloxacin,NZ_AFXK01000001.1_1976
levofloxacin,NZ_AHKM01000130.1_1
levofloxacin,NZ_AHKN01000183.1_4
levofloxacin,NZ_AJHI01000009.1_192
levofloxacin,NZ_AJHI01000009.1_193
levofloxacin,NZ_AJHI01000009.1_194
levofloxacin,NZ_AJHI01000009.1_479
levofloxacin,NZ_AJHI01000009.1_688
levofloxacin,NZ_AJHI01000011.1_15
levofloxacin,NZ_AJHI01000015.1_107
levofloxacin,NZ_AJHI01000024.1_35
levofloxacin,NZ_AJHI01000024.1_47
levofloxacin,NZ_AJHI01000055.1_506
levofloxacin,NZ_AJHI01000062.1_238
levofloxacin,NZ_AJHI01000068.1_583
levofloxacin,NZ_AJHI01000069.1_24
levofloxacin,NZ_AJHI01000069.1_37
levofloxacin,NZ_AJXX01000005.1_12
levofloxacin,NZ_AJXX01000191.1_114
levofloxacin,NZ_AJXX01000191.1_115
levofloxacin,NZ_AKBD01000069.1_40
levofloxacin,NZ_AKBD01000094.1_14
levofloxacin,NZ_AKBD01000094.1_15
levofloxacin,NZ_AKBD01000094.1_16
levofloxacin,NZ_AKBD01000094.1_17
levofloxacin,NZ_AKBD01000211.1_7
levofloxacin,NZ_AKBD01000229.1_14
levofloxacin,NZ_AKBD01000395.1_2
levofloxacin,NZ_AKBD01000440.1_13
levofloxacin,NZ_AKBD01000517.1_27
levofloxacin,NZ_AKZD01000042.1_7
levofloxacin,NZ_AKZD01000171.1_1
levofloxacin,NZ_AKZD01000172.1_12
levofloxacin,NZ_AKZD01000172.1_24
levofloxacin,NZ_AKZE01000459.1_5
levofloxacin,NZ_AKZE01000837.1_2
levofloxacin,NZ_AKZE01000840.1_2
levofloxacin,NZ_AKZE01000995.1_2
levofloxacin,NZ_AKZE01000995.1_3
levofloxacin,NZ_AKZF01000039.1_6
levofloxacin,NZ_AKZF01000068.1_69
levofloxacin,NZ_AKZF01000106.1_9
levofloxacin,NZ_AKZF01000108.1_5
levofloxacin,NZ_AKZF01000162.1_14
levofloxacin,NZ_AKZF01000257.1_40
levofloxacin,NZ_AKZF01000257.1_7
levofloxacin,NZ_AKZF01000259.1_10
levofloxacin,NZ_AKZF01000259.1_19
levofloxacin,NZ_AKZF01000259.1_8
levofloxacin,NZ_AKZF01000310.1_18
levofloxacin,NZ_AKZF01000392.1_46
levofloxacin,NZ_AKZF01000392.1_47
levofloxacin,NZ_AKZG01000136.1_56
levofloxacin,NZ_AKZH01000013.1_16
levofloxacin,NZ_AKZH01000013.1_17
levofloxacin,NZ_AKZH01000152.1_9
levofloxacin,NZ_AKZH01000162.1_60
levofloxacin,NZ_ALIO01000251.1_7
levofloxacin,NZ_ALIO01000294.1_89
levofloxacin,NZ_ALIO01000352.1_21
levofloxacin,NZ_ALJH01000001.1_242
levofloxacin,NZ_ALJH01000004.1_16
levofloxacin,NZ_ALJH01000004.1_21
levofloxacin,NZ_ALJH01000004.1_23
levofloxacin,NZ_ALJH01000020.1_67
levofloxacin,NZ_ALJH01000020.1_68
levofloxacin,NZ_ALJH01000020.1_76
levofloxacin,NZ_ALJH01000029.1_37
levofloxacin,NZ_ALPS01000030.1_2
levofloxacin,NZ_ALPS01000088.1_238
levofloxacin,NZ_ALPS01000115.1_86
levofloxacin,NZ_ALPS01000115.1_87
levofloxacin,NZ_ALPS01000182.1_3
levofloxacin,NZ_ALPS01000203.1_21
levofloxacin,NZ_ALPS01000203.1_23
levofloxacin,NZ_ALPS01000281.1_49
levofloxacin,NZ_ALPS01000287.1_3
levofloxacin,NZ_ALPS01000323.1_51
levofloxacin,NZ_AMVN01000039.1_118
levofloxacin,NZ_AMVN01000052.1_5
levofloxacin,NZ_AMVN01000074.1_58
levofloxacin,NZ_AMVN01000118.1_64
levofloxacin,NZ_AMVN01000133.1_23
levofloxacin,NZ_AMVP01000069.1_18
levofloxacin,NZ_AMVQ01000014.1_21
levofloxacin,NZ_AMVQ01000025.1_3
levofloxacin,NZ_AMVQ01000058.1_10
levofloxacin,NZ_AMVQ01000079.1_9
levofloxacin,NZ_AMVQ01000101.1_24
levofloxacin,NZ_AOIH01000025.1_56
levofloxacin,NZ_AOIH01000028.1_50
levofloxacin,NZ_AP014646.1_2510
levofloxacin,NZ_AP014646.1_3381
levofloxacin,NZ_AP014646.1_5819
levofloxacin,NZ_AP014646.1_5830
levofloxacin,NZ_AP014646.1_5844
levofloxacin,NZ_AP014646.1_5845
levofloxacin,NZ_AP014651.1_1534
levofloxacin,NZ_AP014651.1_1540
levofloxacin,NZ_AP014651.1_1543
levofloxacin,NZ_AP014651.1_2372
levofloxacin,NZ_AP014651.1_2374
levofloxacin,NZ_AP014651.1_2431
levofloxacin,NZ_AP014651.1_2471
levofloxacin,NZ_AP014651.1_2479
levofloxacin,NZ_AP014651.1_2657
levofloxacin,NZ_AP014651.1_3593
levofloxacin,NZ_AP014651.1_474
levofloxacin,NZ_AP014651.1_6171
levofloxacin,NZ_AP014839.1_1409
levofloxacin,NZ_AP014839.1_2632
levofloxacin,NZ_AP014839.1_2686
levofloxacin,NZ_AP014839.1_5130
levofloxacin,NZ_AP017302.1_2345
levofloxacin,NZ_AP017302.1_2350
levofloxacin,NZ_AP017302.1_2351
levofloxacin,NZ_AP017302.1_2363
levofloxacin,NZ_AP017302.1_2367
levofloxacin,NZ_AP017302.1_2377
levofloxacin,NZ_AP017302.1_2379
levofloxacin,NZ_AP017302.1_2382
levofloxacin,NZ_AP017302.1_2385
levofloxacin,NZ_AP017302.1_2393
levofloxacin,NZ_AP017302.1_2394
levofloxacin,NZ_AP017302.1_2396
levofloxacin,NZ_AP017302.1_2397
levofloxacin,NZ_AP017302.1_2398
levofloxacin,NZ_AP017302.1_2472
levofloxacin,NZ_AP017302.1_2473
levofloxacin,NZ_AP017302.1_2743
levofloxacin,NZ_AP017302.1_333
levofloxacin,NZ_AP017302.1_343
levofloxacin,NZ_AP017302.1_385
levofloxacin,NZ_AP017302.1_5842
levofloxacin,NZ_AP017302.1_5843
levofloxacin,NZ_AP017302.1_5851
levofloxacin,NZ_AP017302.1_5856
levofloxacin,NZ_AP017302.1_86
levofloxacin,NZ_AP024513.1_606
levofloxacin,NZ_AP024513.1_621
levofloxacin,NZ_APMD01000015.1_27
levofloxacin,NZ_APMD01000023.1_39
levofloxacin,NZ_APMD01000023.1_40
levofloxacin,NZ_APMD01000036.1_123
levofloxacin,NZ_ASQT01000073.1_30
levofloxacin,NZ_ASQT01000073.1_40
levofloxacin,NZ_ASQV01000033.1_120
levofloxacin,NZ_ASQV01000063.1_1
levofloxacin,NZ_ASQV01000093.1_21
levofloxacin,NZ_ASQV01000093.1_22
levofloxacin,NZ_ASQV01000093.1_23
levofloxacin,NZ_ASQV01000093.1_24
levofloxacin,NZ_ASQV01000146.1_26
levofloxacin,NZ_ATAG01000164.1_28
levofloxacin,NZ_ATAG01000354.1_4
levofloxacin,NZ_ATAG01000373.1_2
levofloxacin,NZ_ATAG01000393.1_1
levofloxacin,NZ_ATAH01000008.1_4
levofloxacin,NZ_ATAH01000025.1_33
levofloxacin,NZ_ATAH01000025.1_34
levofloxacin,NZ_ATAH01000069.1_4
levofloxacin,NZ_ATAH01000069.1_5
levofloxacin,NZ_ATAH01000174.1_46
levofloxacin,NZ_ATAH01000179.1_35
levofloxacin,NZ_ATAH01000186.1_5
levofloxacin,NZ_ATAH01000203.1_29
levofloxacin,NZ_ATAH01000214.1_23
levofloxacin,NZ_ATAH01000220.1_16
levofloxacin,NZ_ATAH01000220.1_9
levofloxacin,NZ_ATAH01000242.1_26
levofloxacin,NZ_ATAH01000242.1_27
levofloxacin,NZ_ATAH01000242.1_29
levofloxacin,NZ_ATAH01000242.1_40
levofloxacin,NZ_ATAH01000242.1_7
levofloxacin,NZ_ATAI01000010.1_1
levofloxacin,NZ_ATAI01000031.1_5
levofloxacin,NZ_ATAI01000087.1_154
levofloxacin,NZ_ATAI01000097.1_27
levofloxacin,NZ_ATAI01000101.1_22
levofloxacin,NZ_ATAI01000101.1_23
levofloxacin,NZ_ATAI01000101.1_24
levofloxacin,NZ_ATAI01000101.1_25
levofloxacin,NZ_ATAI01000101.1_36
levofloxacin,NZ_ATAI01000118.1_226
levofloxacin,NZ_ATAI01000118.1_230
levofloxacin,NZ_ATAI01000118.1_237
levofloxacin,NZ_ATAI01000118.1_239
levofloxacin,NZ_ATAI01000118.1_240
levofloxacin,NZ_ATAI01000118.1_274
levofloxacin,NZ_ATAI01000118.1_276
levofloxacin,NZ_ATAI01000118.1_277
levofloxacin,NZ_ATAI01000118.1_278
levofloxacin,NZ_ATAI01000118.1_285
levofloxacin,NZ_ATAI01000118.1_289
levofloxacin,NZ_ATAI01000118.1_292
levofloxacin,NZ_ATAI01000118.1_294
levofloxacin,NZ_ATAI01000118.1_295
levofloxacin,NZ_ATAI01000118.1_301
levofloxacin,NZ_ATAI01000118.1_303
levofloxacin,NZ_ATAJ02000002.1_39
levofloxacin,NZ_ATAJ02000058.1_1
levofloxacin,NZ_ATAJ02000070.1_9
levofloxacin,NZ_AWYW01001893.1_3
levofloxacin,NZ_AYML01000002.1_280
levofloxacin,NZ_AYML01000002.1_287
levofloxacin,NZ_AYML01000003.1_197
levofloxacin,NZ_AYML01000006.1_608
levofloxacin,NZ_AYML01000006.1_642
levofloxacin,NZ_AYON01000263.1_2
levofloxacin,NZ_AYSK01000001.1_136
levofloxacin,NZ_AYSK01000001.1_139
levofloxacin,NZ_AYSK01000003.1_48
levofloxacin,NZ_AYSK01000003.1_63
levofloxacin,NZ_AYSK01000010.1_104
levofloxacin,NZ_AYSK01000010.1_109
levofloxacin,NZ_AYSK01000098.1_55
levofloxacin,NZ_AYSK01000131.1_3
levofloxacin,NZ_AYSK01000131.1_4
levofloxacin,NZ_AYSK01000131.1_7
levofloxacin,NZ_AYSK01000169.1_3
levofloxacin,NZ_AYSK01000197.1_72
levofloxacin,NZ_AYSZ01000010.1_146
levofloxacin,NZ_AYSZ01000023.1_29
levofloxacin,NZ_AYSZ01000038.1_4
levofloxacin,NZ_AYSZ01000073.1_60
levofloxacin,NZ_AYSZ01000126.1_31
levofloxacin,NZ_AYSZ01000132.1_18
levofloxacin,NZ_AYUC01000163.1_52
levofloxacin,NZ_AZBO01000014.1_11
levofloxacin,NZ_AZBO01000036.1_31
levofloxacin,NZ_AZBO01000077.1_10
levofloxacin,NZ_AZBO01000078.1_53
levofloxacin,NZ_AZBO01000086.1_2
levofloxacin,NZ_AZBO01000127.1_111
levofloxacin,NZ_AZBO01000138.1_6
levofloxacin,NZ_AZHU01000025.1_111
levofloxacin,NZ_AZHU01000068.1_10
levofloxacin,NZ_AZHU01000075.1_16
levofloxacin,NZ_AZHU01000075.1_5
levofloxacin,NZ_AZHU01000088.1_18
levofloxacin,NZ_AZHU01000088.1_26
levofloxacin,NZ_AZHU01000093.1_14
levofloxacin,NZ_AZHU01000093.1_6
levofloxacin,NZ_AZHU01000093.1_9
levofloxacin,NZ_AZHU01000108.1_2
levofloxacin,NZ_AZHU01000111.1_3
levofloxacin,NZ_AZHU01000116.1_3
levofloxacin,NZ_AZHU01000116.1_5
levofloxacin,NZ_AZHU01000152.1_11
levofloxacin,NZ_AZHU01000152.1_23
levofloxacin,NZ_AZHU01000152.1_34
levofloxacin,NZ_AZYL01000162.1_1
levofloxacin,NZ_BBQK01000002.1_31
levofloxacin,NZ_BBQK01000002.1_34
levofloxacin,NZ_BBQK01000003.1_2
levofloxacin,NZ_BBQK01000018.1_10
levofloxacin,NZ_BBQK01000018.1_6
levofloxacin,NZ_BBQK01000037.1_1
levofloxacin,NZ_BBQK01000038.1_79
levofloxacin,NZ_BBQK01000044.1_49
levofloxacin,NZ_BBQK01000048.1_10
levofloxacin,NZ_BBQK01000048.1_23
levofloxacin,NZ_BBQK01000063.1_11
levofloxacin,NZ_BIFN01000009.1_72
levofloxacin,NZ_BIFN01000010.1_125
levofloxacin,NZ_BIFN01000015.1_81
levofloxacin,NZ_BIFN01000017.1_42
levofloxacin,NZ_BIFN01000048.1_34
levofloxacin,NZ_BIFN01000091.1_1
levofloxacin,NZ_BIFO01000051.1_28
levofloxacin,NZ_BSAL01000001.1_433
levofloxacin,NZ_BSAL01000004.1_315
levofloxacin,NZ_BSAL01000008.1_35
levofloxacin,NZ_BSAL01000010.1_41
levofloxacin,NZ_BSAL01000031.1_84
levofloxacin,NZ_BSAL01000037.1_42
levofloxacin,NZ_BSAL01000040.1_54
levofloxacin,NZ_BSAL01000049.1_29
levofloxacin,NZ_BSAL01000075.1_1
levofloxacin,NZ_BSAM01000002.1_222
levofloxacin,NZ_BSAM01000002.1_234
levofloxacin,NZ_BSAM01000002.1_235
levofloxacin,NZ_BSAM01000039.1_66
levofloxacin,NZ_BSAM01000040.1_29
levofloxacin,NZ_BSAM01000040.1_33
levofloxacin,NZ_BSAM01000040.1_40
levofloxacin,NZ_BSAM01000040.1_41
levofloxacin,NZ_BSAM01000040.1_44
levofloxacin,NZ_BSAM01000040.1_45
levofloxacin,NZ_BSAM01000040.1_48
levofloxacin,NZ_BSAM01000093.1_5
levofloxacin,NZ_BSAM01000096.1_7
levofloxacin,NZ_BSAN01000022.1_90
levofloxacin,NZ_BSAO01000010.1_144
levofloxacin,NZ_BSAO01000069.1_9
levofloxacin,NZ_BSAP01000067.1_1
levofloxacin,NZ_BSAQ01000007.1_35
levofloxacin,NZ_BSAQ01000007.1_51
levofloxacin,NZ_BSAQ01000007.1_52
levofloxacin,NZ_BSAQ01000007.1_53
levofloxacin,NZ_BSAQ01000034.1_81
levofloxacin,NZ_BSAS01000033.1_68
levofloxacin,NZ_BSAT01000040.1_3
levofloxacin,NZ_BSAU01000018.1_82
levofloxacin,NZ_BSAX01000039.1_51
levofloxacin,NZ_BSAX01000061.1_10
levofloxacin,NZ_BSAZ01000023.1_43
levofloxacin,NZ_BSBA01000006.1_65
levofloxacin,NZ_BSBA01000006.1_87
levofloxacin,NZ_BSBA01000006.1_90
levofloxacin,NZ_BSBA01000028.1_54
levofloxacin,NZ_BSBA01000028.1_55
levofloxacin,NZ_BSBA01000028.1_56
levofloxacin,NZ_BSBA01000028.1_57
levofloxacin,NZ_BSBA01000028.1_58
levofloxacin,NZ_BSBA01000028.1_71
levofloxacin,NZ_BSBA01000028.1_74
levofloxacin,NZ_BSBA01000028.1_76
levofloxacin,NZ_BSBA01000028.1_79
levofloxacin,NZ_BSBA01000030.1_47
levofloxacin,NZ_BSBA01000056.1_3
levofloxacin,NZ_BSBB01000032.1_1
levofloxacin,NZ_BSBD01000039.1_28
levofloxacin,NZ_CAADIV010000120.1_6
levofloxacin,NZ_CAADIV010001108.1_5
levofloxacin,NZ_CAADIV010001324.1_1
levofloxacin,NZ_CAADIV010001329.1_3
levofloxacin,NZ_CAADIV010001459.1_2
levofloxacin,NZ_CAADIV010001764.1_1
levofloxacin,NZ_CAADIV010001835.1_3
levofloxacin,NZ_CAADJR010000001.1_2036
levofloxacin,NZ_CAADJR010000001.1_279
levofloxacin,NZ_CAADJR010000001.1_431
levofloxacin,NZ_CAADJR010000002.1_1481
levofloxacin,NZ_CAADKA010000039.1_5
levofloxacin,NZ_CAADKA010000449.1_3
levofloxacin,NZ_CAADKA010001399.1_2
levofloxacin,NZ_CAADKB010000133.1_12
levofloxacin,NZ_CAADKB010000304.1_4
levofloxacin,NZ_CAADKB010000436.1_1
levofloxacin,NZ_CAADKB010000741.1_6
levofloxacin,NZ_CAADKB010000791.1_7
levofloxacin,NZ_CAADKB010001068.1_2
levofloxacin,NZ_CAADKC010000004.1_1
levofloxacin,NZ_CAADKC010000594.1_1
levofloxacin,NZ_CAADKC010000636.1_3
levofloxacin,NZ_CAADKD010000034.1_7
levofloxacin,NZ_CAADKD010000727.1_12
levofloxacin,NZ_CAADKD010000767.1_1
levofloxacin,NZ_CAADKF010000261.1_10
levofloxacin,NZ_CAADKF010000687.1_1
levofloxacin,NZ_CAADKF010001316.1_2
levofloxacin,NZ_CAADKH010000179.1_1
levofloxacin,NZ_CAADKH010000179.1_14
levofloxacin,NZ_CAADKH010000250.1_2
levofloxacin,NZ_CAADKH010000544.1_2
levofloxacin,NZ_CAADKH010001278.1_3
levofloxacin,NZ_CAADKI010000017.1_20
levofloxacin,NZ_CAADKI010000222.1_8
levofloxacin,NZ_CAADKI010000300.1_4
levofloxacin,NZ_CAADKJ010000286.1_2
levofloxacin,NZ_CAADKJ010001122.1_2
levofloxacin,NZ_CAADKJ010001196.1_1
levofloxacin,NZ_CAADKL010000526.1_2
levofloxacin,NZ_CAADKM010000163.1_3
levofloxacin,NZ_CAADKM010000163.1_4
levofloxacin,NZ_CAADKM010000259.1_7
levofloxacin,NZ_CAADKM010001366.1_1
levofloxacin,NZ_CAADKM010001842.1_1
levofloxacin,NZ_CAADKN010000724.1_7
levofloxacin,NZ_CAADKO010000120.1_7
levofloxacin,NZ_CAADKP010000022.1_9
levofloxacin,NZ_CAADKP010000095.1_2
levofloxacin,NZ_CAADKP010000285.1_7
levofloxacin,NZ_CAADKP010000317.1_6
levofloxacin,NZ_CAADKP010000827.1_2
levofloxacin,NZ_CAADKP010000928.1_1
levofloxacin,NZ_CAADKP010001409.1_1
levofloxacin,NZ_CAADKP010001773.1_2
levofloxacin,NZ_CAADKQ010000264.1_15
levofloxacin,NZ_CAADKQ010000293.1_5
levofloxacin,NZ_CAADKR010000656.1_3
levofloxacin,NZ_CAADKR010000702.1_10
levofloxacin,NZ_CAADKS010000091.1_4
levofloxacin,NZ_CAADKS010000189.1_8
levofloxacin,NZ_CAADKS010000330.1_1
levofloxacin,NZ_CAADKS010000580.1_5
levofloxacin,NZ_CAADKS010000659.1_1
levofloxacin,NZ_CAADKS010000715.1_1
levofloxacin,NZ_CAADKS010000771.1_1
levofloxacin,NZ_CAADKS010000834.1_6
levofloxacin,NZ_CAADKU010000307.1_4
levofloxacin,NZ_CAADKU010000308.1_5
levofloxacin,NZ_CAADKV010000320.1_5
levofloxacin,NZ_CAADKX010000186.1_3
levofloxacin,NZ_CAADKX010001293.1_2
levofloxacin,NZ_CAADLA010000040.1_8
levofloxacin,NZ_CAADLA010000123.1_1
levofloxacin,NZ_CAADLA010000241.1_3
levofloxacin,NZ_CAADLA010000284.1_1
levofloxacin,NZ_CAADLA010000448.1_3
levofloxacin,NZ_CAADLA010000461.1_7
levofloxacin,NZ_CAADLA010000717.1_1
levofloxacin,NZ_CAADLA010000726.1_15
levofloxacin,NZ_CAADLA010000857.1_1
levofloxacin,NZ_CAADLA010001450.1_1
levofloxacin,NZ_CAADLB010000141.1_1
levofloxacin,NZ_CAADLB010000329.1_10
levofloxacin,NZ_CAADLB010001147.1_1
levofloxacin,NZ_CAADLD010000006.1_4
levofloxacin,NZ_CAADLE010000475.1_1
levofloxacin,NZ_CAADLF010000078.1_8
levofloxacin,NZ_CAADLF010000656.1_1
levofloxacin,NZ_CAADLF010000911.1_1
levofloxacin,NZ_CAADLG010000051.1_32
levofloxacin,NZ_CAADLG010000173.1_22
levofloxacin,NZ_CAADLG010000769.1_3
levofloxacin,NZ_CAADLH010000874.1_1
levofloxacin,NZ_CAADLL010000031.1_8
levofloxacin,NZ_CAADLL010000509.1_1
levofloxacin,NZ_CAADLL010000839.1_6
levofloxacin,NZ_CAADLL010000967.1_1
levofloxacin,NZ_CAADLL010000979.1_1
levofloxacin,NZ_CAADLL010000986.1_1
levofloxacin,NZ_CAADLN010000064.1_6
levofloxacin,NZ_CAADLN010000134.1_6
levofloxacin,NZ_CAADLN010000345.1_2
levofloxacin,NZ_CAADLO010000145.1_6
levofloxacin,NZ_CAADLO010000632.1_3
levofloxacin,NZ_CAADLO010000632.1_5
levofloxacin,NZ_CAADLP010000026.1_1
levofloxacin,NZ_CAADLP010000275.1_1
levofloxacin,NZ_CAADLR010000363.1_22
levofloxacin,NZ_CAADLR010000516.1_4
levofloxacin,NZ_CAADLR010000662.1_3
levofloxacin,NZ_CAADLR010000662.1_4
levofloxacin,NZ_CAADLR010000771.1_5
levofloxacin,NZ_CAADLS010000262.1_10
levofloxacin,NZ_CAADLS010000352.1_1
levofloxacin,NZ_CAADLT010000100.1_25
levofloxacin,NZ_CAADLT010000100.1_27
levofloxacin,NZ_CAADLT010000100.1_28
levofloxacin,NZ_CAADLT010000369.1_6
levofloxacin,NZ_CAADLT010000369.1_7
levofloxacin,NZ_CAADLU010000476.1_2
levofloxacin,NZ_CAADLU010001212.1_1
levofloxacin,NZ_CAADLV010000411.1_4
levofloxacin,NZ_CAADLV010000753.1_9
levofloxacin,NZ_CAADLV010000826.1_2
levofloxacin,NZ_CAADLW010000019.1_18
levofloxacin,NZ_CAADLW010000238.1_15
levofloxacin,NZ_CAADLW010001283.1_1
levofloxacin,NZ_CAADLY010000353.1_7
levofloxacin,NZ_CAADLY010000496.1_3
levofloxacin,NZ_CAADLY010001406.1_1
levofloxacin,NZ_CAADLZ010000202.1_1
levofloxacin,NZ_CAADLZ010000455.1_4
levofloxacin,NZ_CAADLZ010000837.1_6
levofloxacin,NZ_CAADMA010000039.1_40
levofloxacin,NZ_CAADMA010000119.1_1
levofloxacin,NZ_CAADMA010000127.1_1
levofloxacin,NZ_CAADMA010000251.1_19
levofloxacin,NZ_CAADMA010000251.1_4
levofloxacin,NZ_CAADMA010000366.1_3
levofloxacin,NZ_CAADMA010000527.1_4
levofloxacin,NZ_CAADMA010000677.1_1
levofloxacin,NZ_CAADMC010000001.1_18
levofloxacin,NZ_CAADMC010000202.1_2
levofloxacin,NZ_CAADMC010000740.1_2
levofloxacin,NZ_CAADME010000120.1_25
levofloxacin,NZ_CAADME010000532.1_1
levofloxacin,NZ_CAADMG010000241.1_5
levofloxacin,NZ_CAADMG010000603.1_4
levofloxacin,NZ_CAADMH010000816.1_1
levofloxacin,NZ_CAADMI010000961.1_1
levofloxacin,NZ_CAADMK010000039.1_8
levofloxacin,NZ_CAADMK010000336.1_3
levofloxacin,NZ_CAADML010000013.1_2
levofloxacin,NZ_CAADML010001300.1_5
levofloxacin,NZ_CAADMM010000015.1_3
levofloxacin,NZ_CAADMM010000015.1_31
levofloxacin,NZ_CAADMM010000051.1_25
levofloxacin,NZ_CAADMM010000167.1_7
levofloxacin,NZ_CAADMM010000167.1_9
levofloxacin,NZ_CAADMQ010000205.1_2
levofloxacin,NZ_CAADMQ010000813.1_1
levofloxacin,NZ_CAADMR010000100.1_9
levofloxacin,NZ_CAADMR010000895.1_7
levofloxacin,NZ_CAADMT010000114.1_4
levofloxacin,NZ_CAADMU010000716.1_1
levofloxacin,NZ_CAADMV010000255.1_19
levofloxacin,NZ_CAADMV010000910.1_1
levofloxacin,NZ_CAADMW010000072.1_7
levofloxacin,NZ_CAADMW010000072.1_8
levofloxacin,NZ_CAADMW010000291.1_4
levofloxacin,NZ_CAADMW010000291.1_5
levofloxacin,NZ_CAADMW010000291.1_6
levofloxacin,NZ_CAADMW010000291.1_8
levofloxacin,NZ_CAADMW010000291.1_9
levofloxacin,NZ_CAADMW010000488.1_2
levofloxacin,NZ_CAADMY010000628.1_6
